date,bases,open_access_bases,bytes,open_access_bytes
"02/18/2015",3017689713469062,1670611001144191,1955700207400609,1133600159934632
"02/19/2015",3022862277223342,1672446176836511,1958741126610703,1134744579913718
"02/20/2015",3045260801426561,1693524326065862,1973261224721753,1148480184312228
"02/21/2015",3048073805179279,1696037047944449,1974818194859826,1149837111687128
"02/22/2015",3048353889897230,1696317132662400,1975021461270301,1150040378097603
"02/23/2015",3051165653257385,1699128896022555,1976752006830346,1151770923657648
"02/24/2015",3052719051901678,1699710300872848,1977598638776340,1152115293778273
"02/25/2015",3054475524138021,1701229183492869,1978644956003866,1153044624235210
"02/26/2015",3056762265439335,1703462542466133,1980126187012118,1154490418805414
"02/27/2015",3059222298260110,1705905193514908,1981686906178913,1156040303715638
"02/28/2015",3059819119643287,1706502014898085,1982062779947589,1156416177484314
"03/01/2015",3061936493486392,1708619388741190,1983494833355132,1157848230891857
"03/02/2015",3064031842695324,1710714737950122,1984840801491079,1159194199027804
"03/03/2015",3066380989451802,1713047256151776,1986278535475294,1160623640717116
"03/04/2015",3069298577323972,1714805594219546,1987955708998939,1161770497710081
"03/05/2015",3077864430318334,1719603109001932,1992879695467170,1164835440496811
"03/06/2015",3082160917744082,1720950264109696,1995297292792808,1165842038113973
"03/07/2015",3085583488338657,1721097459163279,1996967887771526,1165942671632815
"03/08/2015",3086150252020286,1721287637996260,1997278439332659,1166071033467782
"03/09/2015",3088969181270491,1722875905421161,1999266187572238,1167412622215227
"03/10/2015",3090323581411498,1724203017894036,2000173165618850,1168307016241495
"03/11/2015",3093706682710589,1727586119193127,2002282404377879,1170416255000524
"03/12/2015",3096297403855389,1729299991985346,2003805506726216,1171487158969071
"03/13/2015",3098641327500769,1730131843023062,2005079087112651,1171967403148176
"03/14/2015",3099811125815321,1730471616960597,2005779038504604,1172236357545239
"03/15/2015",3101581434306407,1731244430579894,2006823762391317,1172762961301136
"03/16/2015",3108690138154036,1736334082339598,2011354808183800,1176245135172199
"03/17/2015",3111479648930815,1737362073713621,2012955659152552,1176920684128376
"03/18/2015",3115524786119387,1739689922907790,2015334307896561,1178422350237106
"03/19/2015",3120155436432500,1742274341791325,2018132922477544,1180162755743812
"03/20/2015",3124610616051202,1744841368041234,2022800907315344,1183849238678258
"03/21/2015",3129795419991172,1747978671204346,2025872193335079,1185848065230428
"03/22/2015",3131951234414497,1748054179208074,2027004954398554,1185901703984206
"03/23/2015",3136355061860621,1750455300368343,2029552781405407,1187389486248852
"03/24/2015",3139622562986141,1751797804912932,2031395491823183,1188231294245320
"03/25/2015",3147368522124424,1758076407662425,2035992854567576,1192069578612343
"03/26/2015",3149470809526670,1760167797901147,2037423139972194,1193494019004296
"03/27/2015",3153857952154345,1762142135863344,2040259791712086,1194995814240738
"03/28/2015",3154179134335821,1762463318044820,2040458347618596,1195194370147248
"03/29/2015",3154258918549638,1762543102258637,2040511906007511,1195247928536163
"03/30/2015",3155538600939849,1763822784648848,2041375073079800,1196111095608452
"03/31/2015",3158498833991018,1766783017700017,2043387758125265,1198123780653917
"04/01/2015",3160457074971420,1768741258680419,2044639286341141,1199375308869793
"04/02/2015",3165120455621659,1773404639330658,2047557539584098,1202293562112750
"04/03/2015",3166882132357763,1775166316066762,2048865129227690,1203601151756342
"04/04/2015",3167165697149101,1775449880858100,2049062219784485,1203798242313137
"04/05/2015",3167220843960611,1775505027669610,2049097903991689,1203833926520341
"04/06/2015",3167801728046149,1776085911755148,2049517486553892,1204253509082544
"04/07/2015",3176965012435827,1778887151206484,2054668661285800,1206050369427283
"04/08/2015",3181509491266640,1783431630037297,2057794953647418,1209176661788901
"04/09/2015",3184683775658870,1785710768970191,2059318723605231,1210276888329533
"04/10/2015",3185801252543199,1786813308405336,2060000312944947,1210951158967361
"04/11/2015",3185947263442061,1786959319304198,2060087643165169,1211038489187583
"04/12/2015",3187557015798211,1788569071660348,2060888338067084,1211839184089498
"04/13/2015",3188460564764309,1789472620626446,2061402476996643,1212353323019057
"04/14/2015",3191851187410081,1792863243272218,2063637711849214,1214588557871628
"04/15/2015",3194510853662940,1795522909525077,2065318076622020,1216268922644434
"04/16/2015",3195022835233410,1796034891095547,2065646583434759,1216597429457173
"04/17/2015",3195950701191973,1796483015946053,2066152655023225,1216891139566120
"04/18/2015",3196805895466222,1797338210220302,2066811471317215,1217549955860110
"04/19/2015",3196906492960354,1797438807714434,2066936123005577,1217674607548472
"04/20/2015",3197966854545794,1798499169299874,2067652699848576,1218391184391471
"04/21/2015",3198960302059972,1799492616814052,2068294958436050,1219033442978945
"04/22/2015",3203172510666710,1801921538394048,2070472328586614,1220479071982763
"04/23/2015",3208483619854527,1804068225818807,2073011580736592,1221870636533160
"04/24/2015",3211813703209084,1806273214580814,2074842721151221,1223301743471475
"04/25/2015",3216217493422128,1807844146599458,2077168645491752,1224339986601817
"04/26/2015",3216322531246396,1807949184423726,2077232502052811,1224403843162876
"04/27/2015",3217226484410200,1808853137587530,2077790439375642,1224961780485707
"04/28/2015",3221299464113586,1809860249263716,2080218651483036,1226368835905150
"04/29/2015",3228172188284123,1812433158954753,2083312786001140,1228025760796814
"04/30/2015",3247640468168584,1831606923729088,2093422404293306,1238037975154664
"05/01/2015",3250257230790075,1834223686350579,2095201672918216,1239817243779574
"05/02/2015",3251184573105787,1835151028666291,2095841254797140,1240456825658498
"05/03/2015",3251249589548629,1835216045109133,2095879118245025,1240494689106383
"05/04/2015",3265406998675300,1836295414538921,2103073623825220,1241111775001398
"05/05/2015",3266962319352767,1837850735216388,2104084556971596,1242122708147774
"05/06/2015",3273399068110235,1844287483973856,2108499489416879,1246537640593057
"05/07/2015",3275115411319950,1845875988413821,2109526430718226,1247521864919954
"05/08/2015",3276885852221408,1847646429315279,2110705141911217,1248700576112945
"05/09/2015",3277940304337711,1848700881431582,2111410980168671,1249406414370399
"05/10/2015",3278450934648819,1849211511742690,2111959057947343,1249954492149071
"05/11/2015",3284120102576762,1854880679670633,2115396068362573,1253391502564301
"05/12/2015",3285249306942192,1855964263605263,2116443376287840,1254413076984636
"05/13/2015",3289520939683195,1858758955067842,2118859842142993,1256107126154301
"05/14/2015",3291573574380639,1860749171797638,2120265168176936,1257481328632266
"05/15/2015",3296329195336671,1865504792753670,2124319706552882,1261535867008212
"05/16/2015",3297713633640503,1866889231057502,2125707265936640,1262923426391970
"05/17/2015",3298317913217674,1867493510634673,2126792508419461,1264008668874791
"05/18/2015",3300509360001235,1869684957418234,2128722861044187,1265939021499517
"05/19/2015",3302664951943522,1871840549360521,2130601435134033,1267817595589363
"05/20/2015",3305081822512191,1874252313231398,2132428603136731,1269642310400968
"05/21/2015",3308240994297104,1877411485016311,2134481875942034,1271695583206271
"05/22/2015",3326908770809302,1895924854423221,2149663362290283,1286804125744835
"05/23/2015",3329326703160394,1898342786774313,2151038881124268,1288179644578820
"05/24/2015",3329976903663730,1898992987277649,2151370641481429,1288511404935981
"05/25/2015",3331121790421077,1900128694378162,2152143035503517,1289278458500714
"05/26/2015",3332795283738269,1901802187695354,2153218123883688,1290353546880885
"05/27/2015",3337497704078055,1905882585446770,2156357097816613,1293169768553267
"05/28/2015",3342570028948819,1907482334511248,2158894788698890,1294098572718020
"05/29/2015",3342984554553794,1907896860116223,2159186172380097,1294389956399227
"05/30/2015",3343834378030375,1908625286353030,2159757381236940,1294905172129608
"05/31/2015",3344568129545121,1909359037867776,2160246621861765,1295394412754433
"06/01/2015",3349411282210795,1914202190533450,2163280673102457,1298428463995125
"06/02/2015",3354354853604413,1919145761927068,2166285778232721,1301433569125389
"06/03/2015",3356882370598717,1921673278921372,2167852653395556,1303000444288224
"06/04/2015",3358589485691704,1923380394014359,2169108046764493,1304255837657161
"06/05/2015",3361752832042043,1926543740364698,2170936392565672,1306084183458340
"06/06/2015",3363204032156625,1927826644195930,2171750694356268,1306790917828616
"06/07/2015",3363322922404491,1927945534443796,2171804004290382,1306844227762730
"06/08/2015",3365324951858372,1929947563897677,2173039777192031,1308080000664379
"06/09/2015",3366390460274526,1931013072313831,2173901463703954,1308941687176302
"06/10/2015",3368333234316192,1932895011672397,2175143380186896,1310145561135054
"06/11/2015",3371885276207579,1936447053563784,2177515190243476,1312517371191634
"06/12/2015",3373165645989445,1937727423345650,2178406741602253,1313408922550411
"06/13/2015",3377265098409478,1937896707170158,2180358248690346,1313520583793038
"06/14/2015",3377304909113290,1937936517873970,2180377561127517,1313539896230209
"06/15/2015",3379575719483725,1940207328244405,2181815634006165,1314977969108857
"06/16/2015",3382800692528066,1943432301288746,2183859955022053,1317022290124745
"06/17/2015",3385463647915827,1946092680790406,2185590060622316,1318746743627711
"06/18/2015",3388595586294996,1949224619169575,2187534112942336,1320690795947731
"06/19/2015",3390870830394354,1951499863268933,2189132542924385,1322289225929780
"06/20/2015",3391938706924698,1952567739799277,2189836195108163,1322992878113558
"06/21/2015",3392213610450013,1952842643324592,2190095516483372,1323252199488767
"06/22/2015",3393698054126245,1954327087000824,2190892115811251,1324048798816646
"06/23/2015",3396176509005434,1956805541880013,2192434686555551,1325591369560946
"06/24/2015",3405142820626868,1964632985621624,2197121824790180,1329738685981127
"06/25/2015",3444397324304645,1967902479560681,2217258587671302,1331788452253930
"06/26/2015",3447024665586235,1970529820842271,2219096116984286,1333625981566914
"06/27/2015",3447431927892895,1970937083148931,2219477146229647,1334007010812275
"06/28/2015",3447539978718116,1971045133974152,2219625398438746,1334155263021374
"06/29/2015",3448028345623545,1971533500879581,2220026882476939,1334556747059567
"06/30/2015",3452872638125665,1974114625905239,2222622816054308,1336028344108508
"07/01/2015",3457527733578454,1977781268329224,2225356581975109,1338319460379726
"07/02/2015",3481610806599562,1979224783440856,2236955578509305,1339203592423723
"07/03/2015",3481943442089215,1979557418930509,2237228187009621,1339476200924039
"07/04/2015",3482418369922400,1980032346763694,2237477059830162,1339725073744580
"07/05/2015",3482721120350523,1980335097191817,2237676529265316,1339924543179734
"07/06/2015",3484865815703065,1982479792544359,2238978144345631,1341226158260049
"07/07/2015",3486398916798852,1984012893640146,2239854270999554,1342102284913972
"07/08/2015",3493540145606964,1990912017795849,2244451471284658,1346645995536625
"07/09/2015",3495351519809900,1992723391998785,2245497349384459,1347691873636426
"07/10/2015",3504267923433966,2001639795622851,2250384623011264,1352579147263231
"07/11/2015",3505167912530687,2002539784719572,2250881061512818,1353075585764785
"07/12/2015",3505407512925465,2002779385114350,2251010863887345,1353205388139312
"07/13/2015",3507333420671051,2004705292859936,2252456001363774,1354650525615741
"07/14/2015",3510977892865579,2006075007083813,2255514969042672,1356350786604784
"07/15/2015",3513242569550969,2008197671962728,2256996675101368,1357720127546615
"07/16/2015",3515242008645818,2010184487324093,2258278456337415,1358995932090437
"07/17/2015",3546244410059528,2018089556447038,2274506055199775,1364179418913392
"07/18/2015",3546632804053419,2018477950440929,2274744035895800,1364417399609417
"07/19/2015",3546953652612564,2018798799000074,2274984204039835,1364657567753452
"07/20/2015",3549529722910224,2021374869297734,2276642720660326,1366316084373943
"07/21/2015",3551930308774333,2022629420070699,2278248921508104,1367124987056783
"07/22/2015",3734746278057840,2202894922531060,2397583570950097,1484757255861679
"07/23/2015",3743682788645616,2211805352290384,2402533924842235,1489690130809229
"07/24/2015",3753317086725679,2213953695916627,2408048877340076,1491098606802130
"07/25/2015",3755764010435637,2215112507470683,2409732925905497,1491850485535711
"07/26/2015",3757157951324730,2215120771761802,2410723386398689,1491855506184543
"07/27/2015",3758773464121372,2216516376460324,2411721002110823,1492698800665352
"07/28/2015",3762057290005949,2218091788299879,2413831625138732,1493659705396627
"07/29/2015",3766365952270318,2221123689158212,2417016311627789,1496001497314296
"07/30/2015",3771634963588872,2225219476285874,2420037923528889,1498241190528774
"07/31/2015",3778776168957111,2231091072887093,2424638180521541,1501967622961806
"08/01/2015",3786105947363208,2237177248896286,2428610864762487,1505090187542371
"08/02/2015",3789583828466685,2239227911750363,2430925800027488,1506434680564387
"08/03/2015",3792615361079166,2241017856511684,2432817048954269,1507524709701120
"08/04/2015",3795674907880106,2243546596862581,2434697895788878,1509064620144280
"08/05/2015",3798770449778610,2245857323300599,2436645296959810,1510509786631375
"08/06/2015",3799679141589551,2246715908766996,2437205777638085,1511036484304739
"08/07/2015",3801555312486675,2248581348899395,2438455593557029,1512278659867601
"08/08/2015",3802220204015729,2249098838274518,2438872865561716,1512623312701416
"08/09/2015",3802523250362086,2249401884620875,2439126604542778,1512877051682478
"08/10/2015",3803362833695218,2250241467954007,2439675034305081,1513425481444781
"08/11/2015",3805560593187110,2252439227445899,2441054661984251,1514805109123951
"08/12/2015",3808116545156135,2254514231523846,2442335256258723,1515786057231710
"08/13/2015",3810560068319537,2256957754687248,2444154921454974,1517605722427961
"08/14/2015",3814642531914796,2260606451846231,2446952544470472,1520117100054797
"08/15/2015",3816343555859266,2262307475790701,2448188973777752,1521353529362077
"08/16/2015",3818470917438497,2264434837369932,2449503091259912,1522667646844237
"08/17/2015",3819870192998206,2265834112929641,2450425803486539,1523590359070864
"08/18/2015",3824226938464089,2270190858395524,2453314267173475,1526478822757800
"08/19/2015",3827645335551428,2273609255482863,2455462946384129,1528627501968454
"08/20/2015",3831495432918049,2277459352849484,2457909298987507,1531073854571832
"08/21/2015",3835098194772133,2278306842671768,2459792010087328,1531607464967004
"08/22/2015",3835587525712066,2278796173611701,2460112235151396,1531927690031072
"08/23/2015",3836645854019856,2279854501919491,2460849292470538,1532664747350214
"08/24/2015",3839104300772010,2282312948671645,2462406981139934,1534222436019610
"08/25/2015",3841835063454644,2285000773544157,2464266122111944,1536057084878601
"08/26/2015",3846068693390413,2289234403479926,2466573177822801,1538364140589458
"08/27/2015",3847314407070471,2290480117159984,2467310448171859,1539101410938516
"08/28/2015",3852909441182845,2296075151272358,2471189485389428,1542980448156085
"08/29/2015",3853804314321159,2296970024410672,2472701374000849,1544492336767506
"08/30/2015",3854515655254401,2297681365343914,2473171697371566,1544962660138223
"08/31/2015",3855650301191791,2298816011281304,2473891515154519,1545682477921176
"09/01/2015",3861778736508868,2303286411906242,2477738568761605,1548649279271376
"09/02/2015",3864267968423912,2304464278161679,2479305577848337,1549465544644965
"09/03/2015",3867238602421340,2307390912276507,2481195054146875,1551325807557620
"09/04/2015",3870092758487211,2308637556591206,2482834362096625,1552131638742153
"09/05/2015",3872987022743318,2311531820847313,2484801085285011,1554098361930539
"09/06/2015",3873260637093345,2311805435197340,2485003653454938,1554300930100466
"09/07/2015",3874733435449120,2313278233553115,2485919312239689,1555216588885217
"09/08/2015",3877685178402886,2316229976506881,2487703577222764,1557000853868292
"09/09/2015",3880236849077537,2318770119975682,2489535027331929,1558824296042853
"09/10/2015",3881595273290761,2320128543987182,2490248877869997,1559538146354922
"09/11/2015",3883264867985653,2321798138682074,2491263582128856,1560552850613781
"09/12/2015",3883458914399654,2321992185096075,2491391572642292,1560680841127217
"09/13/2015",3883551599058658,2322084869755079,2491452679810805,1560741948295730
"09/14/2015",3884568207279342,2323101477975763,2492190623048493,1561479891533418
"09/15/2015",3888807204078030,2327340474774451,2494568249346392,1563857517831317
"09/16/2015",3892016006317712,2330366601564691,2496497006869901,1565696731003067
"09/17/2015",3896966035959796,2332194210138243,2499275255927792,1566794783860725
"09/18/2015",3898714337121086,2333432089820240,2500389562545912,1567676780380259
"09/19/2015",3901203697303688,2334005214823117,2501693935088228,1568005328216759
"09/20/2015",3901639294868323,2334440812387752,2502072754190680,1568384147319211
"09/21/2015",3902903613628979,2335597035985208,2502795573401762,1569034027236664
"09/22/2015",3911678082663962,2344343290362842,2508455232554401,1574674590491037
"09/23/2015",3918404649028727,2351069856727607,2512328093334195,1578547451270831
"09/24/2015",3920201826484382,2352820885041174,2513501981442239,1579697315239615
"09/25/2015",3929270274470583,2361879531413833,2518791252106525,1584981451600469
"09/26/2015",3933829535833726,2366438792776976,2521616337010428,1587806536504372
"09/27/2015",3934616463207528,2367225720150778,2522623317661800,1588813517155744
"09/28/2015",3937285300330453,2367807217300499,2524070857318691,1589193642602003
"09/29/2015",3939427256465205,2369949173435251,2525272744889204,1590395530172516
"09/30/2015",3943397505165401,2373783352069785,2527780578774425,1592807337592949
"10/01/2015",3948934271509476,2379320118413860,2531277518325228,1596304277143752
"10/02/2015",3951439951565096,2380024002313437,2532628800370491,1596773101753666
"10/03/2015",3951857937842317,2380441988590658,2532886477970848,1597030779354023
"10/04/2015",3952145378840219,2380729429588560,2533020451229158,1597164752612333
"10/05/2015",3954580436502902,2383164487251243,2534561996232609,1598706297615784
"10/06/2015",3983770767895064,2384372833546463,2546856001690079,1599444329593520
"10/07/2015",3985776099665198,2386367055890197,2548245470769557,1600829226337057
"10/08/2015",3986880746212598,2387471702437597,2548957791856340,1601541547423840
"10/09/2015",3995355922471860,2392144575034495,2552761119078308,1603454362871958
"10/10/2015",3996211607596095,2393000260158730,2553332814649886,1604026058443536
"10/11/2015",3996768352796343,2393557005358978,2553720938135317,1604414181928967
"10/12/2015",3997309295008046,2394097947570681,2554075075682868,1604768319476518
"10/13/2015",3999754703772077,2396543356334712,2555563111536896,1606256355330546
"10/14/2015",4000712529138490,2397501181701125,2556122034406347,1606815278199997
"10/15/2015",4001126299731465,2397914952294100,2556425009690301,1607118253483951
"10/16/2015",4002824551329293,2399613203891928,2557398611434675,1608091855228325
"10/17/2015",4003385278133779,2400173930696414,2557681018658726,1608374262452376
"10/18/2015",4003592649432836,2400381301995471,2557811663306495,1608504907100145
"10/19/2015",4005029206442256,2401817859004891,2558567070383940,1609260314177590
"10/20/2015",4013262876853797,2403168745131958,2562823318493422,1609997558178846
"10/21/2015",4025460017463107,2409911255971428,2569285226173123,1613746277053604
"10/22/2015",4047720358016946,2414323725227951,2581034495776508,1616639341918973
"10/23/2015",4051148273346446,2417751640557451,2583165529013097,1618770375155562
"10/24/2015",4055419982203278,2420007764578083,2585410648218041,1619990257980159
"10/25/2015",4055796987798859,2420384770173664,2585661258343360,1620240868105478
"10/26/2015",4059423251518870,2424011033893675,2588270389672470,1622849999434588
"10/27/2015",4096580789782705,2461168572157510,2608834903103347,1643414512865465
"10/28/2015",4121988686791038,2486576469165843,2618347734998051,1652927344760169
"10/29/2015",4123821041938266,2487874120196131,2619135226535280,1653692974953547
"10/30/2015",4126025647732820,2489808818920047,2620430232909388,1654862191502718
"10/31/2015",4127916572448436,2491699743635663,2621607014584764,1656038973178094
"11/01/2015",4128454467802693,2492237638989920,2621969394885435,1656401353478765
"11/02/2015",4134291944693190,2498075115880417,2625562863283551,1659994821876881
"11/03/2015",4189172075889124,2502701066258504,2633403132238423,1662548793618664
"11/04/2015",4193854138372711,2507383128742091,2636181149675810,1665326811056051
"11/05/2015",4216384666013997,2518232526972095,2647998276606328,1670907216762749
"11/06/2015",4220000686422348,2521848547380446,2650445012936018,1673353953092439
"11/07/2015",4220676982850526,2522524097039053,2650852361677731,1673760740614892
"11/08/2015",4221004150307377,2522851264495904,2651050721742169,1673959100679330
"11/09/2015",4222934388309229,2524760406865554,2652359118570694,1675252955897157
"11/10/2015",4239145050690735,2529386516679163,2660213571881466,1678031502111413
"11/11/2015",4239642760003418,2529884225991846,2660502122310924,1678320052540871
"11/12/2015",4242815567665076,2533057033653504,2662466320287542,1680284250517489
"11/13/2015",4244561095775168,2534802561763596,2663544935045558,1681362865275505
"11/14/2015",4244900660267227,2535142126255655,2663750636714808,1681568566944755
"11/15/2015",4245254220776127,2535495686764555,2663976549294350,1681794479524297
"11/16/2015",4246477405166082,2536718871154510,2664718769347140,1682536699577087
"11/17/2015",4252102306319651,2542343772308079,2668445180272447,1686263110502394
"11/18/2015",4258091887024487,2544505465146120,2671851287398120,1687732108399195
"11/19/2015",4259737086654044,2546150664775677,2672804182712071,1688685003713146
"11/20/2015",4265458967225307,2551027046966348,2676328175287670,1691820396365214
"11/21/2015",4267644850950725,2553212930691766,2677443199016883,1692935420094427
"11/22/2015",4270319856727093,2555887936468134,2679182022370054,1694674243447598
"11/23/2015",4272975893514947,2558543973255988,2680828425173106,1696320646250650
"11/24/2015",4276863976595400,2562428257524139,2683164971693317,1698648693727960
"11/25/2015",4279497347375576,2565061628304315,2684804254704674,1700287976739317
"11/26/2015",4279679973623691,2565244254552430,2684900572791507,1700384294826150
"11/27/2015",4317125464607231,2602689745535970,2711020784164463,1726504506199106
"11/28/2015",4318355057674404,2603919338603143,2711647523965647,1727131246000290
"11/29/2015",4318757186880419,2604321467809158,2711851866706416,1727335588741059
"11/30/2015",4320539087527550,2606103368456289,2712974236117358,1728457958152001
"12/01/2015",4327869510361464,2612061766334803,2717977381352069,1732742688319945
"12/02/2015",4331119093088325,2615311349061664,2720932743632501,1735698050600377
"12/03/2015",4334209742223049,2617829118878196,2722749035052713,1737227711619980
"12/04/2015",4335626113939192,2619245490594339,2723621920588488,1738100597155755
"12/05/2015",4336112170591178,2619731547246325,2723898453425152,1738377129992419
"12/06/2015",4336565651025330,2620185027680477,2724150819760149,1738629496327416
"12/07/2015",4338629323245967,2622248699901114,2725319659333519,1739798335900786
"12/08/2015",4340770164112620,2624389540767767,2726742558719166,1741221235286433
"12/09/2015",4350020273678784,2633639650333931,2732490252974777,1746968929542044
"12/10/2015",4352528057553661,2636137673129583,2734129839940442,1748602276752213
"12/11/2015",4357382406479820,2640448975346527,2737176985287508,1751265887523751
"12/12/2015",4358233899424156,2640689190347547,2737757098045797,1751422035948987
"12/13/2015",4359668376304622,2642123667228013,2738534021364740,1752198959267930
"12/14/2015",4360492300052264,2642947590975655,2739070347396833,1752735285300023
"12/15/2015",4362138335705802,2644593626629193,2740056048107620,1753720986010810
"12/16/2015",4364185982666263,2646641273589654,2741293091063065,1754958028966255
"12/17/2015",4365258849695564,2647714140618955,2741904971766294,1755569909669484
"12/18/2015",4366463295876241,2648918586799632,2742628889128735,1756293827031925
"12/19/2015",4369379707078989,2651834998002380,2744400387496678,1758065325399868
"12/20/2015",4369767283840133,2652222574763524,2744650145918934,1758315083822124
"12/21/2015",4371579377878264,2654034668801655,2745724055320735,1759388993223925
"12/22/2015",4372633017778638,2655088308702029,2746295563678961,1759960501582151
"12/23/2015",4374297951856142,2656753242779533,2747387310749103,1761052248652293
"12/24/2015",4380453402089874,2660950576148577,2751099104796841,1763752127658197
"12/25/2015",4381609237773681,2662106411832384,2751777033011764,1764430055873120
"12/26/2015",4383007110768701,2663504284827404,2752592717300299,1765245740161655
"12/27/2015",4384337254598717,2664834428657420,2753320443966047,1765973466827403
"12/28/2015",4385806124351169,2666303298409872,2754320427593242,1766973450454598
"12/29/2015",4388431615733828,2668928789792531,2756046221063988,1768699243925344
"12/30/2015",4389287412202409,2669784586261112,2756578721935610,1769231744796966
"12/31/2015",4394046880296044,2674544054354747,2759626816152908,1772279839014264
"01/01/2016",4407459611945201,2687956786003904,2767812268457245,1780465291318601
"01/02/2016",4408343598100144,2688840772158847,2768386113837566,1781039136698922
"01/03/2016",4408746538700500,2689243712759203,2768613673017312,1781266695878668
"01/04/2016",4416480159257547,2696977333316250,2773310780392441,1785963803253797
"01/05/2016",4419515078883655,2700012252942358,2775254188287767,1787907211149123
"01/06/2016",4421280624937886,2701777798996589,2776359411162758,1789012434024114
"01/07/2016",4456883529987540,2707412596093135,2800160901978359,1793237211425124
"01/08/2016",4460687669134244,2709083609712973,2802664240742037,1794284597969681
"01/09/2016",4466144237966510,2709826861092839,2805344365377827,1794716631642434
"01/10/2016",4466445588646457,2710128211772786,2805503471690211,1794875737954818
"01/11/2016",4467761892722727,2711444515849056,2806345225241369,1795717491505976
"01/12/2016",4473493177170366,2716880671473491,2810439387227278,1799607698794795
"01/13/2016",4478092023167010,2721319528625946,2812837805934971,1801915569471650
"01/14/2016",4482235962499019,2724456149781455,2815374723319953,1803894059799771
"01/15/2016",4483800941567807,2726021128850243,2816279143991972,1804798480471790
"01/16/2016",4489562287284712,2727199968860492,2819656761827730,1805548203319210
"01/17/2016",4489801891418841,2727439572994621,2819776114850680,1805667556342160
"01/18/2016",4491394068174721,2729031749750501,2820769515777823,1806660957269303
"01/19/2016",4498283841098307,2735921522674087,2824765151496845,1810656592988325
"01/20/2016",4503498091867465,2741135773443245,2828150108156476,1814041549647956
"01/21/2016",4514599021746029,2749302977773705,2834561919390881,1819022714538655
"01/22/2016",4547103850836902,2751523919025766,2850792491722444,1820264901907920
"01/23/2016",4547531859075271,2751951927264135,2851056802865057,1820529213050533
"01/24/2016",4548251859063876,2752671927252740,2851449282590634,1820921692776110
"01/25/2016",4549151779942924,2753571848131788,2852034198612979,1821506608798455
"01/26/2016",4552459800674109,2755353439602947,2853950085161687,1822433624131517
"01/27/2016",4618819769970573,2756589254183345,2886883012343350,1823323346808831
"01/28/2016",4621582610877815,2759352095090587,2888585377927926,1825025712393407
"01/29/2016",4627347364326381,2765116848539153,2891586742444566,1828027076910047
"01/30/2016",4644861822610982,2766323535193911,2899957597613871,1828656049798019
"01/31/2016",4645290534078673,2766752246661602,2900237948038468,1828936400222616
"02/01/2016",4653637681873239,2775099394456168,2904569766081284,1833268218265432
"02/02/2016",4655067638856555,2776529351439484,2905417714879354,1834116167063502
"02/03/2016",4661359922691186,2782821635274115,2909345506245559,1838043958429707
"02/04/2016",4662680109934621,2784141822517550,2910226342146217,1838924794330365
"02/05/2016",4667169757412329,2788631469995258,2913190245201788,1841888697385936
"02/06/2016",4669250962711314,2788949883757671,2914341131447368,1842090190964281
"02/07/2016",4669363236932061,2789062157978418,2914412082361589,1842161141878502
"02/08/2016",4670526932196588,2790225853242945,2915160856310319,1842909915827232
"02/09/2016",4671219450711165,2790918371757522,2915625990793270,1843375050310183
"02/10/2016",4679016362753842,2798715283800199,2921655490731647,1849404550248560
"02/11/2016",4682308318634690,2802007239681047,2923778830272616,1851527889789529
"02/12/2016",4684337413369844,2803947407997760,2925102790009402,1852801113688330
"02/13/2016",4684703437245298,2804313431873214,2925359460880509,1853057784559437
"02/14/2016",4684916077488239,2804526072116155,2925466149387577,1853164473066505
"02/15/2016",4687871076641686,2807481071269602,2927416925139543,1855115248818471
"02/16/2016",4692339157636772,2811949152264688,2930314020846101,1858012344525029
"02/17/2016",4696020842880267,2815618257691883,2932812150745897,1860501398204982
"02/18/2016",4697413230728448,2817006042491664,2933598917548956,1861285800219037
"02/19/2016",4698022614723570,2817615426486786,2933950233213526,1861637115883607
"02/20/2016",4704339394773489,2818028565621519,2936065272754859,1861887109967278
"02/21/2016",4706594146362797,2820245148119201,2937260679910799,1863064260945776
"02/22/2016",4711832500078796,2824706224305031,2940663608302908,1866083057044900
"02/23/2016",4712831606430861,2825705330657096,2941283923734944,1866703372476936
"02/24/2016",4719712011546444,2832585735772679,2944578302036844,1869997750778836
"02/25/2016",4722336857823900,2835105519342835,2946231330930754,1871606307290608
"02/26/2016",4726067449600000,2838836111118935,2948254512227991,1873629488587845
"02/27/2016",4731112405769199,2843881067288134,2950449122979349,1875824099339203
"02/28/2016",4731412994934713,2844181656453648,2950622170666316,1875997147026170
"02/29/2016",4732862832904840,2845631494423775,2951563146459048,1876938122818902
"03/01/2016",4741436987174776,2851246414813985,2956381908254265,1880459616751938
"03/02/2016",4748879344021722,2858688771660931,2959149786638493,1883227495136166
"03/03/2016",4749833812547510,2859212442863583,2959660405578200,1883555327055279
"03/04/2016",4754857781940894,2864236412256967,2962575265989013,1886470187466092
"03/05/2016",4755583894435913,2864962524751986,2962993273974460,1886888195451539
"03/06/2016",4756310561846704,2865577322853323,2963371986845996,1887237048536395
"03/07/2016",4759380625371334,2868417998867288,2965004841587806,1888810507489659
"03/08/2016",4761641519642347,2870678893138301,2968381472773702,1892187138675555
"03/09/2016",4768174028122290,2877211401618244,2972683130399237,1896488796301090
"03/10/2016",4769241522760440,2878278896256394,2973381130951802,1897186796853655
"03/11/2016",4785442248739100,2890150755294603,2982345354962786,1903955681615507
